,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5004024235381882,-5.551115123125783e-17,0.0,0.5004024235381881,0.5004024235381882
1,2,0.9497569213914498,0.002161017299911472,0.0,0.954552586890458,0.9498748020187054
2,3,1.3359497684633723,0.0101612816752632,0.0,1.3456916315335323,1.3361875286868978
3,4,1.6554246279822435,0.023543419471462546,0.0,1.66733900161985,1.6557144810890072
4,5,1.9124747922215546,0.03919124454228928,0.0,1.9334638485683948,1.912988439614542
5,6,2.115406498741963,0.05568000379111204,0.0,2.1485260294743904,2.1162193902119637
6,7,2.2692618264975937,0.07140262393925134,0.0,2.313998111996784,2.2703608157194775
7,8,2.3772053958688377,0.08476805261386389,0.0,2.4321805119636752,2.378556226396933
8,9,2.4411258183900095,0.09390958240981195,0.0,2.502902920137413,2.4426435802630664
9,10,2.462263662602628,0.09720982113650756,0.0,2.526292566696204,2.4638363237370786
