,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.3046360973492382,-6.938893903907228e-17,0.0,0.013479473334037087,0.3113758340162567
1,2,0.6003070271742684,9.864747738264068e-05,0.0,0.026556020936267508,0.6145582812573792
2,3,0.7838268200314197,0.0003490140676233322,0.0,0.03887217349803375,0.8067341379206946
3,4,0.9361576051882927,0.0007911602320086475,0.0,0.05021733847604699,0.9680722368940343
4,5,1.0617203207860606,0.001303397543871876,0.0,0.06005862785827232,1.100511897210797
5,6,1.1600475569709527,0.0017963726101475341,0.0,0.06877425870095853,1.2066988328370651
6,7,1.2392881270824705,0.0022721231417468513,0.0,0.07585011901202207,1.290149868052655
7,8,1.2993220758633524,0.0026670760279430272,0.0,0.08175883443942035,1.3562448727623173
8,9,1.3407052997603883,0.0029561668463087276,0.0,0.08571309630807593,1.3998223765981301
9,10,1.365867036693136,0.0031487514327055433,0.0,0.08839210772521353,1.4275394895888185
10,11,1.373985720063564,0.003209749011068741,0.0,0.0890996707363758,1.4362402597740884
