,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.39830711380528433,-2.7755575615628914e-17,0.0,,0.3983071138052843
1,2,0.7687037764266283,0.0008256655081151365,0.0,,0.7693276836900679
2,3,1.0750656068107778,0.0052532813819341495,0.0,,1.0759135477037678
3,4,1.3139368502657278,0.010632642394674763,0.0,,1.3145673237610214
4,5,1.5071106585307512,0.017087163610959077,0.0,,1.5076938883713273
5,6,1.6632959664575602,0.024386645701274023,0.0,,1.6640398397187988
6,7,1.786474257785373,0.03139246593845524,0.0,,1.787267206971119
7,8,1.8798034279347589,0.03765648872965999,0.0,,1.8806818131937801
8,9,1.9453527112657234,0.04270380884704261,0.0,,1.9461913816567007
9,10,1.9842107009686656,0.046065941588546266,0.0,,1.9849580157266569
10,11,1.997169592288828,0.04732120181987609,0.0,,1.9978438825540816
